datetime,updatedAt,estimationMethod,mix
2026-05-11T02:00:00.000Z,2026-05-18T00:43:10.518Z,MEASURED,"{'nuclear': 39389.5, 'geothermal': None, 'biomass': 1042.5, 'coal': 0, 'wind': 7066, 'solar': 0, 'hydro': 5362, 'gas': 323.5, 'oil': 35.5, 'unknown': None, 'hydro storage': {'charge': 3472, 'discharge': None}, 'battery storage': {'charge': 43, 'discharge': None}, 'flows': {'exports': 15782, 'imports': 0}}"
2026-05-11T03:00:00.000Z,2026-05-18T00:41:13.227Z,MEASURED,"{'nuclear': 39826.5, 'geothermal': None, 'biomass': 1041, 'coal': 0, 'wind': 6976, 'solar': 0, 'hydro': 5738.5, 'gas': 345, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 2486.5, 'discharge': None}, 'battery storage': {'charge': 13.5, 'discharge': None}, 'flows': {'exports': 15277, 'imports': 0}}"
2026-05-11T04:00:00.000Z,2026-05-18T00:41:16.929Z,MEASURED,"{'nuclear': 40499, 'geothermal': None, 'biomass': 1035.5, 'coal': 0, 'wind': 7042.5, 'solar': 276, 'hydro': 6229.5, 'gas': 347, 'oil': 34.5, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 79.5}, 'battery storage': {'charge': 44.5, 'discharge': None}, 'flows': {'exports': 15712, 'imports': 0}}"
2026-05-11T05:00:00.000Z,2026-05-18T00:43:17.171Z,MEASURED,"{'nuclear': 40580, 'geothermal': None, 'biomass': 1041, 'coal': 0, 'wind': 6824.5, 'solar': 1121, 'hydro': 6764, 'gas': 349.5, 'oil': 35, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 1961.5}, 'battery storage': {'charge': 0.5, 'discharge': None}, 'flows': {'exports': 15055, 'imports': 0}}"
2026-05-11T06:00:00.000Z,2026-05-18T00:41:13.227Z,MEASURED,"{'nuclear': 40460, 'geothermal': None, 'biomass': 1031, 'coal': 0, 'wind': 6478, 'solar': 3731.5, 'hydro': 6815, 'gas': 336.5, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 2363}, 'battery storage': {'charge': None, 'discharge': 26}, 'flows': {'exports': 14897, 'imports': 0}}"
2026-05-11T07:00:00.000Z,2026-05-18T00:41:20.683Z,MEASURED,"{'nuclear': 39991.5, 'geothermal': None, 'biomass': 1022, 'coal': 0, 'wind': 6730, 'solar': 7168, 'hydro': 5856.5, 'gas': 350, 'oil': 35.5, 'unknown': None, 'hydro storage': {'charge': 20.5, 'discharge': None}, 'battery storage': {'charge': 67.5, 'discharge': None}, 'flows': {'exports': 13603, 'imports': 0}}"
2026-05-11T08:00:00.000Z,2026-05-18T00:41:16.929Z,MEASURED,"{'nuclear': 38661, 'geothermal': None, 'biomass': 1023, 'coal': 0, 'wind': 6836.5, 'solar': 10163, 'hydro': 5434.5, 'gas': 310, 'oil': 35.5, 'unknown': None, 'hydro storage': {'charge': 1780, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 0.5}, 'flows': {'exports': 12235, 'imports': 56}}"
2026-05-11T09:00:00.000Z,2026-05-21T00:43:13.003Z,MEASURED,"{'nuclear': 38092.5, 'geothermal': None, 'biomass': 1015.5, 'coal': 0, 'wind': 7157, 'solar': 12148, 'hydro': 5101.5, 'gas': 270.5, 'oil': 35.5, 'unknown': None, 'hydro storage': {'charge': 2768, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 19}, 'flows': {'exports': 12298, 'imports': 0}}"
2026-05-11T10:00:00.000Z,2026-05-21T00:43:15.206Z,MEASURED,"{'nuclear': 37396, 'geothermal': None, 'biomass': 1004.5, 'coal': 0, 'wind': 5894, 'solar': 13573.5, 'hydro': 4965, 'gas': 290.5, 'oil': 34, 'unknown': None, 'hydro storage': {'charge': 2491, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 25.5}, 'flows': {'exports': 11453, 'imports': 179}}"
2026-05-11T11:00:00.000Z,2026-05-21T00:42:55.196Z,MEASURED,"{'nuclear': 36581.5, 'geothermal': None, 'biomass': 1004, 'coal': 0, 'wind': 5475, 'solar': 13710.5, 'hydro': 5075, 'gas': 287.5, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 2918.5, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 10.5}, 'flows': {'exports': 10940, 'imports': 39}}"
2026-05-11T12:00:00.000Z,2026-05-18T00:43:19.596Z,MEASURED,"{'nuclear': 35896, 'geothermal': None, 'biomass': 1000, 'coal': 0, 'wind': 5452, 'solar': 13305, 'hydro': 5029.5, 'gas': 286, 'oil': 34.5, 'unknown': None, 'hydro storage': {'charge': 3084, 'discharge': None}, 'battery storage': {'charge': 6.5, 'discharge': None}, 'flows': {'exports': 9819, 'imports': 120}}"
2026-05-11T13:00:00.000Z,2026-05-18T00:43:14.087Z,MEASURED,"{'nuclear': 35961.5, 'geothermal': None, 'biomass': 987.5, 'coal': 0, 'wind': 5576.5, 'solar': 12544, 'hydro': 5124, 'gas': 271, 'oil': 33.5, 'unknown': None, 'hydro storage': {'charge': 2623, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 14}, 'flows': {'exports': 11211, 'imports': 84}}"
2026-05-11T14:00:00.000Z,2026-05-18T00:41:16.929Z,MEASURED,"{'nuclear': 35652.5, 'geothermal': None, 'biomass': 991, 'coal': 0, 'wind': 6562.5, 'solar': 11306, 'hydro': 5481.5, 'gas': 276, 'oil': 34, 'unknown': None, 'hydro storage': {'charge': 1749.5, 'discharge': None}, 'battery storage': {'charge': 63.5, 'discharge': None}, 'flows': {'exports': 13151, 'imports': 0}}"
2026-05-11T15:00:00.000Z,2026-05-18T00:41:20.683Z,MEASURED,"{'nuclear': 36501, 'geothermal': None, 'biomass': 991, 'coal': 0, 'wind': 6668, 'solar': 9034.5, 'hydro': 6034.5, 'gas': 286.5, 'oil': 35, 'unknown': None, 'hydro storage': {'charge': 1962.5, 'discharge': None}, 'battery storage': {'charge': 69.5, 'discharge': None}, 'flows': {'exports': 12961, 'imports': 0}}"
2026-05-11T16:00:00.000Z,2026-05-18T00:41:20.683Z,MEASURED,"{'nuclear': 38780.5, 'geothermal': None, 'biomass': 1002, 'coal': 0, 'wind': 6531, 'solar': 6248.5, 'hydro': 6944, 'gas': 298.5, 'oil': 34.5, 'unknown': None, 'hydro storage': {'charge': 1825.5, 'discharge': None}, 'battery storage': {'charge': 66.5, 'discharge': None}, 'flows': {'exports': 11686, 'imports': 222}}"
2026-05-11T17:00:00.000Z,2026-05-21T00:42:58.214Z,MEASURED,"{'nuclear': 40199, 'geothermal': None, 'biomass': 1001, 'coal': 0, 'wind': 5547.5, 'solar': 3135, 'hydro': 7872.5, 'gas': 394.5, 'oil': 34.5, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 1003}, 'battery storage': {'charge': None, 'discharge': 18}, 'flows': {'exports': 10969, 'imports': 615}}"
2026-05-11T18:00:00.000Z,2026-05-18T00:41:10.746Z,MEASURED,"{'nuclear': 40647.5, 'geothermal': None, 'biomass': 1000.5, 'coal': 0, 'wind': 4761, 'solar': 1002, 'hydro': 8844.5, 'gas': 485, 'oil': 33.5, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 3040.5}, 'battery storage': {'charge': None, 'discharge': 13.5}, 'flows': {'exports': 12586, 'imports': 148}}"
2026-05-11T19:00:00.000Z,2026-05-21T00:43:06.839Z,MEASURED,"{'nuclear': 40804.5, 'geothermal': None, 'biomass': 996.5, 'coal': 0, 'wind': 4155.5, 'solar': 279, 'hydro': 9398, 'gas': 635, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 3492.5}, 'battery storage': {'charge': None, 'discharge': 136.5}, 'flows': {'exports': 14269, 'imports': 0}}"
2026-05-11T20:00:00.000Z,2026-05-21T00:43:09.779Z,MEASURED,"{'nuclear': 40908.5, 'geothermal': None, 'biomass': 1000.5, 'coal': 0, 'wind': 4102.5, 'solar': 0, 'hydro': 9142.5, 'gas': 700, 'oil': 35, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 3498.5}, 'battery storage': {'charge': None, 'discharge': 106}, 'flows': {'exports': 14035, 'imports': 0}}"
2026-05-11T21:00:00.000Z,2026-05-18T00:43:17.171Z,MEASURED,"{'nuclear': 40859, 'geothermal': None, 'biomass': 998.5, 'coal': 0, 'wind': 3974.5, 'solar': 0, 'hydro': 8903, 'gas': 570, 'oil': 34.5, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 3233}, 'battery storage': {'charge': 13, 'discharge': None}, 'flows': {'exports': 13143, 'imports': 0}}"
2026-05-11T22:00:00.000Z,2026-05-18T00:43:17.171Z,MEASURED,"{'nuclear': 40799, 'geothermal': None, 'biomass': 1001, 'coal': 0, 'wind': 3374.5, 'solar': 0, 'hydro': 8142, 'gas': 667, 'oil': 35, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 3088}, 'battery storage': {'charge': 4, 'discharge': None}, 'flows': {'exports': 13728, 'imports': 0}}"
2026-05-11T23:00:00.000Z,2026-05-19T00:39:20.573Z,MEASURED,"{'nuclear': 40851, 'geothermal': None, 'biomass': 996.5, 'coal': 0, 'wind': 2951, 'solar': 0, 'hydro': 7895.5, 'gas': 437, 'oil': 33.5, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 2527.5}, 'battery storage': {'charge': 0.5, 'discharge': None}, 'flows': {'exports': 14287, 'imports': 0}}"
2026-05-12T00:00:00.000Z,2026-05-13T01:24:03.833Z,MEASURED,"{'nuclear': 40890.5, 'geothermal': None, 'biomass': 996.5, 'coal': 0, 'wind': 2907, 'solar': 0, 'hydro': 7370, 'gas': 447, 'oil': 35.5, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 1939}, 'battery storage': {'charge': 33.5, 'discharge': None}, 'flows': {'exports': 14969, 'imports': 0}}"
2026-05-12T01:00:00.000Z,2026-05-13T02:23:12.446Z,MEASURED,"{'nuclear': 40895.5, 'geothermal': None, 'biomass': 997, 'coal': 0, 'wind': 2928.5, 'solar': 0, 'hydro': 7198, 'gas': 476, 'oil': 35, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 1568.5}, 'battery storage': {'charge': 75.5, 'discharge': None}, 'flows': {'exports': 16588, 'imports': 0}}"
2026-05-12T02:00:00.000Z,2026-05-13T03:23:08.277Z,MEASURED,"{'nuclear': 41057.5, 'geothermal': None, 'biomass': 995.5, 'coal': 0, 'wind': 2847, 'solar': 0, 'hydro': 7212.5, 'gas': 477.5, 'oil': 34, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 992.5}, 'battery storage': {'charge': 34.5, 'discharge': None}, 'flows': {'exports': 16401, 'imports': 0}}"
2026-05-12T03:00:00.000Z,2026-05-21T00:42:52.078Z,MEASURED,"{'nuclear': 41112.5, 'geothermal': None, 'biomass': 992, 'coal': 0, 'wind': 2873, 'solar': 0, 'hydro': 7756.5, 'gas': 474.5, 'oil': 35.5, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 1826}, 'battery storage': {'charge': 30.5, 'discharge': None}, 'flows': {'exports': 16069, 'imports': 0}}"
2026-05-12T04:00:00.000Z,2026-05-13T05:23:58.278Z,MEASURED,"{'nuclear': 41109, 'geothermal': None, 'biomass': 988.5, 'coal': 0, 'wind': 2864.5, 'solar': 336.5, 'hydro': 8742.5, 'gas': 488.5, 'oil': 34.5, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 2903.5}, 'battery storage': {'charge': None, 'discharge': 19.5}, 'flows': {'exports': 14849, 'imports': 0}}"
2026-05-12T05:00:00.000Z,2026-05-21T00:43:13.003Z,MEASURED,"{'nuclear': 41138, 'geothermal': None, 'biomass': 968.5, 'coal': 0, 'wind': 2742, 'solar': 1478, 'hydro': 8946, 'gas': 644, 'oil': 35.5, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 3938}, 'battery storage': {'charge': None, 'discharge': 19.5}, 'flows': {'exports': 13342, 'imports': 0}}"
2026-05-12T06:00:00.000Z,2026-05-13T07:23:43.443Z,MEASURED,"{'nuclear': 41137, 'geothermal': None, 'biomass': 986, 'coal': 0, 'wind': 2121, 'solar': 4937, 'hydro': 8246.5, 'gas': 540, 'oil': 35, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 3015}, 'battery storage': {'charge': 2, 'discharge': None}, 'flows': {'exports': 13080, 'imports': 0}}"
2026-05-12T07:00:00.000Z,2026-05-13T08:23:48.436Z,MEASURED,"{'nuclear': 40043.5, 'geothermal': None, 'biomass': 984.5, 'coal': 0, 'wind': 1994, 'solar': 9810.5, 'hydro': 6953, 'gas': 306, 'oil': 35.5, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 1068}, 'battery storage': {'charge': 1.5, 'discharge': None}, 'flows': {'exports': 13428, 'imports': 0}}"
2026-05-12T08:00:00.000Z,2026-05-13T09:23:35.390Z,MEASURED,"{'nuclear': 39594.5, 'geothermal': None, 'biomass': 984, 'coal': 0, 'wind': 2168.5, 'solar': 13184.5, 'hydro': 6540, 'gas': 293.5, 'oil': 35.5, 'unknown': None, 'hydro storage': {'charge': 684, 'discharge': None}, 'battery storage': {'charge': 11, 'discharge': None}, 'flows': {'exports': 14086, 'imports': 0}}"
2026-05-12T09:00:00.000Z,2026-05-13T10:24:34.948Z,MEASURED,"{'nuclear': 38727, 'geothermal': None, 'biomass': 986.5, 'coal': 0, 'wind': 2111, 'solar': 14868, 'hydro': 6186.5, 'gas': 290.5, 'oil': 34.5, 'unknown': None, 'hydro storage': {'charge': 1603, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 14.5}, 'flows': {'exports': 13618, 'imports': 0}}"
2026-05-12T10:00:00.000Z,2026-05-13T11:23:26.426Z,MEASURED,"{'nuclear': 38349.5, 'geothermal': None, 'biomass': 989.5, 'coal': 0, 'wind': 2066.5, 'solar': 15501, 'hydro': 5922.5, 'gas': 286, 'oil': 34, 'unknown': None, 'hydro storage': {'charge': 2416.5, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 3}, 'flows': {'exports': 12479, 'imports': 0}}"
2026-05-12T11:00:00.000Z,2026-05-13T12:24:41.368Z,MEASURED,"{'nuclear': 38274, 'geothermal': None, 'biomass': 988.5, 'coal': 0, 'wind': 2358, 'solar': 15726.5, 'hydro': 5705, 'gas': 288, 'oil': 35, 'unknown': None, 'hydro storage': {'charge': 2841.5, 'discharge': None}, 'battery storage': {'charge': 64, 'discharge': None}, 'flows': {'exports': 13070, 'imports': 169}}"
2026-05-12T12:00:00.000Z,2026-05-13T13:23:33.642Z,MEASURED,"{'nuclear': 37921.5, 'geothermal': None, 'biomass': 993.5, 'coal': 0, 'wind': 2778.5, 'solar': 15693.5, 'hydro': 5675.5, 'gas': 292, 'oil': 34, 'unknown': None, 'hydro storage': {'charge': 2997.5, 'discharge': None}, 'battery storage': {'charge': 30.5, 'discharge': None}, 'flows': {'exports': 13435, 'imports': 0}}"
2026-05-12T13:00:00.000Z,2026-05-13T14:23:26.255Z,MEASURED,"{'nuclear': 37290, 'geothermal': None, 'biomass': 1002, 'coal': 0, 'wind': 3311, 'solar': 14638.5, 'hydro': 5685, 'gas': 400.5, 'oil': 33.5, 'unknown': None, 'hydro storage': {'charge': 2564, 'discharge': None}, 'battery storage': {'charge': 17.5, 'discharge': None}, 'flows': {'exports': 14452, 'imports': 0}}"
2026-05-12T14:00:00.000Z,2026-05-13T15:23:40.089Z,MEASURED,"{'nuclear': 37124, 'geothermal': None, 'biomass': 998.5, 'coal': 0, 'wind': 3924.5, 'solar': 12995.5, 'hydro': 5840, 'gas': 513, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': 2476.5, 'discharge': None}, 'battery storage': {'charge': 32, 'discharge': None}, 'flows': {'exports': 15707, 'imports': 0}}"
2026-05-12T15:00:00.000Z,2026-05-13T16:23:18.392Z,MEASURED,"{'nuclear': 36927.5, 'geothermal': None, 'biomass': 994.5, 'coal': 0, 'wind': 4310.5, 'solar': 10282, 'hydro': 6478.5, 'gas': 516.5, 'oil': 34.5, 'unknown': None, 'hydro storage': {'charge': 2998, 'discharge': None}, 'battery storage': {'charge': 65.5, 'discharge': None}, 'flows': {'exports': 13778, 'imports': 0}}"
2026-05-12T16:00:00.000Z,2026-05-13T17:23:50.916Z,MEASURED,"{'nuclear': 37770, 'geothermal': None, 'biomass': 992, 'coal': 0, 'wind': 4451, 'solar': 6984.5, 'hydro': 7064, 'gas': 511.5, 'oil': 34.5, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 110.5}, 'battery storage': {'charge': 20.5, 'discharge': None}, 'flows': {'exports': 12620, 'imports': 573}}"
2026-05-12T17:00:00.000Z,2026-05-13T18:23:33.904Z,MEASURED,"{'nuclear': 39545.5, 'geothermal': None, 'biomass': 1012.5, 'coal': 0, 'wind': 4495, 'solar': 3397.5, 'hydro': 7988, 'gas': 302.5, 'oil': 35, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 2145}, 'battery storage': {'charge': 6, 'discharge': None}, 'flows': {'exports': 12782, 'imports': 1209}}"
2026-05-12T18:00:00.000Z,2026-05-13T19:23:18.148Z,MEASURED,"{'nuclear': 40748, 'geothermal': None, 'biomass': 1021, 'coal': 0, 'wind': 4478, 'solar': 1005.5, 'hydro': 8668, 'gas': 298, 'oil': 34.5, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 3655}, 'battery storage': {'charge': None, 'discharge': 44}, 'flows': {'exports': 14310, 'imports': 961}}"
2026-05-12T19:00:00.000Z,2026-05-13T20:24:06.428Z,MEASURED,"{'nuclear': 40917, 'geothermal': None, 'biomass': 1022, 'coal': 0, 'wind': 4629.5, 'solar': 282, 'hydro': 8939.5, 'gas': 300.5, 'oil': 34.5, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 3442.5}, 'battery storage': {'charge': None, 'discharge': 12.5}, 'flows': {'exports': 14637, 'imports': 784}}"
2026-05-12T20:00:00.000Z,2026-05-21T00:42:58.214Z,MEASURED,"{'nuclear': 40942.5, 'geothermal': None, 'biomass': 1036.5, 'coal': 0, 'wind': 5023.5, 'solar': 0, 'hydro': 8922.5, 'gas': 301, 'oil': 35.5, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 3517.5}, 'battery storage': {'charge': None, 'discharge': 92.5}, 'flows': {'exports': 14868, 'imports': 820}}"
2026-05-12T21:00:00.000Z,2026-05-21T00:42:58.214Z,MEASURED,"{'nuclear': 40934, 'geothermal': None, 'biomass': 1040, 'coal': 0, 'wind': 5404, 'solar': 0, 'hydro': 8621, 'gas': 302.5, 'oil': 36, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 3213.5}, 'battery storage': {'charge': None, 'discharge': 10}, 'flows': {'exports': 14085, 'imports': 389}}"
2026-05-12T22:00:00.000Z,2026-05-13T23:23:14.897Z,MEASURED,"{'nuclear': 40883.5, 'geothermal': None, 'biomass': 1039.5, 'coal': 0, 'wind': 5844.5, 'solar': 0, 'hydro': 7691, 'gas': 358.5, 'oil': 33.5, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 1860.5}, 'battery storage': {'charge': 102, 'discharge': None}, 'flows': {'exports': 14127, 'imports': 0}}"
2026-05-12T23:00:00.000Z,2026-05-20T00:41:41.298Z,MEASURED,"{'nuclear': 40460.5, 'geothermal': None, 'biomass': 1041.5, 'coal': 0, 'wind': 6177, 'solar': 0, 'hydro': 7119.5, 'gas': 360, 'oil': 35, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 36.5}, 'battery storage': {'charge': 30, 'discharge': None}, 'flows': {'exports': 13775, 'imports': 0}}"
2026-05-13T00:00:00.000Z,2026-05-14T01:24:00.967Z,MEASURED,"{'nuclear': 40064.5, 'geothermal': None, 'biomass': 1038, 'coal': 0, 'wind': 5903.5, 'solar': 0, 'hydro': 6907, 'gas': 369, 'oil': 35.5, 'unknown': None, 'hydro storage': {'charge': 992, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 10}, 'flows': {'exports': 14003, 'imports': 0}}"
2026-05-13T01:00:00.000Z,2026-05-21T00:43:01.354Z,MEASURED,"{'nuclear': 39494, 'geothermal': None, 'biomass': 1036.5, 'coal': 0, 'wind': 5773.5, 'solar': 0, 'hydro': 6578.5, 'gas': 368, 'oil': 33.5, 'unknown': None, 'hydro storage': {'charge': 1815.5, 'discharge': None}, 'battery storage': {'charge': 24, 'discharge': None}, 'flows': {'exports': 14312, 'imports': 0}}"
2026-05-13T02:00:00.000Z,2026-05-21T00:43:13.003Z,MEASURED,"{'nuclear': 39571.5, 'geothermal': None, 'biomass': 1039, 'coal': 0, 'wind': 5827.5, 'solar': 0, 'hydro': 6541, 'gas': 375, 'oil': 35, 'unknown': None, 'hydro storage': {'charge': 2589.5, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 48.5}, 'flows': {'exports': 14093, 'imports': 0}}"
2026-05-13T03:00:00.000Z,2026-05-21T00:42:58.214Z,MEASURED,"{'nuclear': 39709, 'geothermal': None, 'biomass': 1038.5, 'coal': 0, 'wind': 5863.5, 'solar': 0, 'hydro': 6865, 'gas': 374, 'oil': 34, 'unknown': None, 'hydro storage': {'charge': 1283.5, 'discharge': None}, 'battery storage': {'charge': None, 'discharge': 35.5}, 'flows': {'exports': 14220, 'imports': 0}}"
2026-05-13T04:00:00.000Z,2026-05-14T05:24:10.831Z,MEASURED,"{'nuclear': 39657, 'geothermal': None, 'biomass': 1038.5, 'coal': 0, 'wind': 6323, 'solar': 314, 'hydro': 7629.5, 'gas': 354, 'oil': 34, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 1982.5}, 'battery storage': {'charge': 98.5, 'discharge': None}, 'flows': {'exports': 15043, 'imports': 0}}"
2026-05-13T05:00:00.000Z,2026-05-21T00:43:01.354Z,MEASURED,"{'nuclear': 39902, 'geothermal': None, 'biomass': 1042.5, 'coal': 0, 'wind': 6555, 'solar': 1398.5, 'hydro': 8111.5, 'gas': 351.5, 'oil': 34.5, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 3087}, 'battery storage': {'charge': None, 'discharge': 91.5}, 'flows': {'exports': 15222, 'imports': 0}}"
2026-05-13T06:00:00.000Z,2026-05-21T00:43:06.839Z,MEASURED,"{'nuclear': 39906.5, 'geothermal': None, 'biomass': 1039.25, 'coal': 0, 'wind': 6648, 'solar': 3880.5, 'hydro': 8086.75, 'gas': 370, 'oil': 35, 'unknown': None, 'hydro storage': {'charge': None, 'discharge': 2457}, 'battery storage': {'charge': None, 'discharge': 92.5}, 'flows': {'exports': 14719, 'imports': 0}}"
2026-05-13T07:00:00.000Z,2026-05-14T08:23:16.210Z,MEASURED,"{'nuclear': 39761.5, 'geothermal': None, 'biomass': 1038.5, 'coal': 0, 'wind': 8319.5, 'solar': 7176, 'hydro': 7446.5, 'gas': 358, 'oil': 34, 'unknown': None, 'hydro storage': {'charge': 925.5, 'discharge': None}, 'battery storage': {'charge': 4.5, 'discharge': None}, 'flows': {'exports': 14285, 'imports': 0}}"
2026-05-13T08:00:00.000Z,2026-05-14T09:23:16.895Z,MEASURED,"{'nuclear': 38901, 'geothermal': None, 'biomass': 1034.5, 'coal': 0, 'wind': 9143.5, 'solar': 8678, 'hydro': 6705.5, 'gas': 363, 'oil': 218, 'unknown': None, 'hydro storage': {'charge': 2307, 'discharge': None}, 'battery storage': {'charge': 33.5, 'discharge': None}, 'flows': {'exports': 13937, 'imports': 49}}"
2026-05-13T09:00:00.000Z,2026-05-14T10:23:47.782Z,MEASURED,"{'nuclear': 38757.5, 'geothermal': None, 'biomass': 1017.5, 'coal': 0, 'wind': 9056, 'solar': 9524.5, 'hydro': 6531.5, 'gas': 343.5, 'oil': 193.5, 'unknown': None, 'hydro storage': {'charge': 1797.5, 'discharge': None}, 'battery storage': {'charge': 77.5, 'discharge': None}, 'flows': {'exports': 13820, 'imports': 130}}"
2026-05-13T10:00:00.000Z,2026-05-14T11:23:21.670Z,MEASURED,"{'nuclear': 38741, 'geothermal': None, 'biomass': 1014, 'coal': 0, 'wind': 10035, 'solar': 10817, 'hydro': 6387, 'gas': 359.5, 'oil': 99.5, 'unknown': None, 'hydro storage': {'charge': 1519.5, 'discharge': None}, 'battery storage': {'charge': 4, 'discharge': None}, 'flows': {'exports': 15018, 'imports': 0}}"
